employee,companyAlias,numVotes,lastParticipationDate,stillExists,vote_mean,vote_mode,vote_min,vote_max,vote_count,qt_dias_diff_vote_min,qt_dias_diff_vote_max,qt_dias_diff_vote_median,likes_mean,likes_min,likes_max,dislikes_mean,dislikes_min,dislikes_max,qt_dias_diff_comment_min,qt_dias_diff_comment_max,qt_dias_diff_comment_median,commentId_count,companyType,gender
81,574c5ade56b6300003009965,35,2017-03-07 00:00:00,1,2.8823529411764706,3.0,2.0,4.0,34.0,13.0,266.0,221.0,20.0,12.0,43.0,2.0,1.0,3.0,82.0,250.0,166.0,2.0,Product,Male
82,574c5ade56b6300003009965,4,2016-10-20 23:00:00,1,3.0,2.0,2.0,4.0,3.0,1.0,8.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
86,574c5ade56b6300003009965,151,2017-03-18 00:00:00,1,2.8,3.0,1.0,4.0,150.0,1.0,253.0,114.5,7.666666666666668,2.0,15.0,2.0,0.0,4.0,169.0,248.0,226.0,3.0,Product,Female
87,574c5ade56b6300003009965,19,2016-09-17 23:00:00,1,3.0,3.0,3.0,3.0,18.0,6.0,59.0,28.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
88,574c5ade56b6300003009965,3,2016-09-07 23:00:00,1,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
90,574c5ade56b6300003009965,28,2017-03-14 09:23:04,1,3.555555555555556,4.0,2.0,4.0,27.0,3.0,249.0,138.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
91,574c5ade56b6300003009965,65,2017-03-20 00:00:00,1,2.84375,3.0,1.0,4.0,64.0,8.0,262.0,170.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
92,574c5ade56b6300003009965,10,2016-08-02 23:00:00,1,2.555555555555556,3.0,2.0,3.0,9.0,2.0,37.0,14.0,4.0,4.0,4.0,0.0,0.0,0.0,33.0,33.0,33.0,1.0,Product,Male
93,574c5ade56b6300003009965,70,2016-09-30 23:00:00,1,2.971014492753623,3.0,2.0,4.0,69.0,5.0,110.0,58.0,3.6666666666666665,2.0,6.0,1.6666666666666667,0.0,10.0,22.0,109.0,84.5,6.0,Product,Female
94,574c5ade56b6300003009965,44,2017-02-10 06:09:33,1,3.13953488372093,3.0,1.0,4.0,43.0,7.0,242.0,212.0,8.15625,0.0,41.0,0.96875,0.0,7.0,6.0,241.0,217.5,32.0,Product,Female
95,574c5ade56b6300003009965,72,2017-03-03 00:00:00,1,2.943661971830986,3.0,1.0,4.0,71.0,1.0,262.0,167.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
96,574c5ade56b6300003009965,10,2016-11-19 00:00:00,1,3.2222222222222223,4.0,1.0,4.0,9.0,32.0,135.0,129.0,2.5,0.0,6.0,0.5,0.0,2.0,31.0,134.0,131.5,4.0,Product,Female
97,574c5ade56b6300003009965,1,2016-07-07 23:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
99,574c5ade56b6300003009965,60,2017-02-19 00:00:00,1,3.1864406779661016,3.0,2.0,4.0,59.0,19.0,248.0,200.0,3.0,2.0,4.0,4.0,0.0,11.0,215.0,243.0,240.0,3.0,Product,Female
100,574c5ade56b6300003009965,66,2017-03-03 00:00:00,1,2.523076923076923,3.0,1.0,4.0,65.0,2.0,259.0,168.0,5.166666666666667,1.0,11.0,1.8333333333333333,0.0,5.0,52.0,254.0,194.0,6.0,Product,Female
101,574c5ade56b6300003009965,78,2017-03-16 00:00:00,1,2.831168831168831,3.0,1.0,4.0,77.0,2.0,251.0,79.0,2.0,2.0,2.0,0.0,0.0,0.0,215.0,244.0,244.0,1.0,Product,Female
102,574c5ade56b6300003009965,1,2016-07-05 23:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
103,574c5ade56b6300003009965,244,2017-03-20 07:36:45,1,3.05761316872428,3.0,1.0,4.0,243.0,1.0,280.0,147.0,8.952380952380953,1.0,23.0,2.9047619047619047,0.0,17.0,2.0,279.0,245.0,21.0,Product,Female
104,574c5ade56b6300003009965,28,2017-03-18 00:00:00,1,3.2222222222222223,3.0,1.0,4.0,27.0,26.0,278.0,247.0,9.1,2.0,35.0,4.4,0.0,17.0,50.0,277.0,250.0,10.0,Product,Female
105,574c5ade56b6300003009965,101,2017-03-11 00:00:00,1,3.0,3.0,1.0,4.0,100.0,1.0,261.0,145.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
107,574c5ade56b6300003009965,34,2017-03-17 08:34:25,1,2.636363636363636,3.0,1.0,4.0,33.0,14.0,266.0,198.0,12.0,7.0,15.0,2.6666666666666665,0.0,7.0,14.0,185.0,140.0,3.0,Product,Female
109,574c5ade56b6300003009965,85,2017-03-03 00:00:00,1,1.7738095238095235,1.0,1.0,4.0,84.0,15.0,263.0,161.0,9.3,0.0,27.0,1.15,0.0,4.0,34.0,262.0,227.5,20.0,Product,Male
110,574c5ade56b6300003009965,157,2017-03-20 00:00:00,1,2.0641025641025643,2.0,1.0,4.0,156.0,1.0,269.0,127.5,20.0,12.0,27.0,0.0,0.0,0.0,38.0,38.0,38.0,1.0,Product,Male
111,574c5ade56b6300003009965,6,2016-08-23 23:00:00,1,3.6,4.0,3.0,4.0,5.0,33.0,72.0,70.0,2.0,2.0,2.0,0.0,0.0,0.0,54.0,54.0,54.0,1.0,Product,Male
112,574c5ade56b6300003009965,144,2017-03-17 00:00:00,1,2.2377622377622384,3.0,1.0,4.0,143.0,1.0,262.0,130.0,19.6,8.0,33.0,0.8,0.0,2.0,34.0,177.0,170.0,5.0,Product,Female
113,574c5ade56b6300003009965,149,2017-03-16 00:00:00,1,3.993243243243243,4.0,3.0,4.0,148.0,6.0,276.0,147.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
114,574c5ade56b6300003009965,1,2017-01-24 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
115,574c5ade56b6300003009965,75,2017-03-16 00:00:00,1,2.9324324324324325,3.0,1.0,4.0,74.0,3.0,274.0,105.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
116,574c5ade56b6300003009965,1,2016-09-16 07:56:53,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
117,574c5ade56b6300003009965,261,2017-03-20 07:36:45,1,2.7423076923076923,3.0,1.0,4.0,260.0,1.0,276.0,136.5,12.262773722627735,1.0,39.0,1.7591240875912408,0.0,15.0,3.0,273.0,135.0,137.0,Product,Male
119,574c5ade56b6300003009965,62,2017-03-17 00:00:00,1,2.442622950819672,2.0,1.0,4.0,61.0,3.0,273.0,113.0,15.2,1.0,34.0,2.0,0.0,4.0,37.0,272.0,181.0,5.0,Product,Female
120,574c5ade56b6300003009965,21,2016-12-15 00:00:00,1,3.25,3.0,2.0,4.0,20.0,10.0,168.0,67.0,12.375,0.0,32.0,0.25,0.0,1.0,14.0,166.0,89.5,8.0,Product,Male
121,574c5ade56b6300003009965,113,2017-03-16 08:44:00,1,2.9375,3.0,1.0,4.0,112.0,2.0,259.0,88.5,11.8,2.0,31.0,1.0,0.0,2.0,47.0,139.0,64.0,5.0,Product,Female
122,574c5ade56b6300003009965,127,2017-03-17 00:00:00,1,2.9603174603174605,3.0,2.0,4.0,126.0,1.0,275.0,105.5,11.454545454545455,2.0,44.0,3.4090909090909087,0.0,17.0,8.0,259.0,114.5,22.0,Product,Female
123,574c5ade56b6300003009965,67,2017-03-18 00:00:00,1,2.121212121212121,2.0,1.0,4.0,66.0,1.0,263.0,49.0,13.4,1.0,35.0,1.4,0.0,4.0,34.0,258.0,227.0,5.0,Product,Male
124,574c5ade56b6300003009965,67,2017-02-28 11:16:55,1,2.727272727272727,3.0,1.0,4.0,66.0,1.0,250.0,158.5,11.333333333333336,1.0,25.0,1.1666666666666667,0.0,3.0,130.0,161.0,145.5,6.0,Product,Female
125,574c5ade56b6300003009965,112,2017-03-16 00:00:00,1,3.5675675675675675,4.0,1.0,4.0,111.0,1.0,259.0,112.0,20.0,12.0,20.0,0.0,0.0,0.0,35.0,35.0,35.0,1.0,Product,Female
126,574c5ade56b6300003009965,63,2017-03-15 00:00:00,1,2.9032258064516134,3.0,1.0,4.0,62.0,12.0,272.0,151.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
127,574c5ade56b6300003009965,27,2017-03-17 00:00:00,1,2.8076923076923075,3.0,2.0,4.0,26.0,1.0,274.0,46.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
128,574c5ade56b6300003009965,75,2017-02-15 00:00:00,0,1.5405405405405406,1.0,1.0,4.0,74.0,1.0,247.0,146.5,17.4,3.0,34.0,2.3,0.0,11.0,26.0,244.0,215.5,10.0,Product,Male
129,574c5ade56b6300003009965,27,2016-10-28 07:41:51,1,2.6923076923076925,3.0,2.0,4.0,26.0,52.0,133.0,108.5,13.75,2.0,24.0,0.0,0.0,0.0,107.0,133.0,118.5,4.0,Product,Female
130,574c5ade56b6300003009965,201,2017-03-20 07:36:45,1,2.06,2.0,1.0,3.0,200.0,1.0,280.0,147.5,14.271428571428574,0.0,44.0,1.3571428571428572,0.0,17.0,4.0,279.0,200.5,70.0,Product,Female
131,574c5ade56b6300003009965,13,2017-01-20 14:00:14,1,2.083333333333333,2.0,2.0,3.0,12.0,17.0,221.0,213.5,20.0,12.0,33.0,1.0,0.0,2.0,207.0,221.0,214.0,2.0,Product,Female
132,574c5ade56b6300003009965,1,2016-06-15 05:37:26,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
134,574c5ade56b6300003009965,196,2017-03-20 00:00:00,1,3.066666666666667,3.0,3.0,4.0,195.0,1.0,280.0,150.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
136,574c5ade56b6300003009965,39,2017-03-20 00:00:00,1,2.2894736842105257,3.0,1.0,4.0,38.0,4.0,269.0,38.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
138,574c5ade56b6300003009965,34,2017-02-20 00:00:00,1,2.4545454545454546,3.0,1.0,3.0,33.0,10.0,251.0,212.0,16.0,12.0,16.0,1.0,1.0,1.0,198.0,198.0,198.0,1.0,Product,Male
140,574c5ade56b6300003009965,28,2017-03-06 00:00:00,1,2.7777777777777777,3.0,1.0,4.0,27.0,12.0,266.0,206.0,12.0,1.0,33.0,0.0,0.0,0.0,165.0,261.0,240.0,5.0,Product,Female
141,574c5ade56b6300003009965,70,2017-03-16 00:00:00,1,2.9130434782608696,3.0,1.0,4.0,69.0,6.0,276.0,183.0,14.176470588235292,1.0,35.0,0.8823529411764706,0.0,4.0,51.0,274.0,176.0,17.0,Product,Female
144,574c5ade56b6300003009965,4,2017-01-30 08:22:49,1,3.0,3.0,3.0,3.0,3.0,100.0,215.0,203.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
145,574c5ade56b6300003009965,1,2016-09-25 23:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
146,574c5ade56b6300003009965,2,2016-07-01 12:02:24,1,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,6.0,3.0,3.0,3.0,1.0,Product,Female
147,574c5ade56b6300003009965,43,2017-03-16 00:00:00,1,3.452380952380953,4.0,2.0,4.0,42.0,8.0,267.0,181.0,5.375,0.0,27.0,0.625,0.0,2.0,36.0,247.0,232.0,8.0,Product,Female
148,574c5ade56b6300003009965,6,2016-09-13 23:00:00,1,1.6,1.0,1.0,3.0,5.0,55.0,68.0,64.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
149,574c5ade56b6300003009965,141,2017-03-17 00:00:00,1,1.4,1.0,1.0,4.0,140.0,2.0,268.0,133.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
150,574c5ade56b6300003009965,146,2017-02-27 00:00:00,0,2.6620689655172414,3.0,1.0,4.0,145.0,3.0,259.0,130.0,7.777777777777778,2.0,15.0,1.0,0.0,4.0,166.0,258.0,247.0,9.0,Product,Male
151,574c5ade56b6300003009965,35,2017-02-27 00:00:00,1,2.117647058823529,3.0,1.0,3.0,34.0,28.0,223.0,174.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
153,574c5ade56b6300003009965,61,2017-03-15 07:28:42,1,3.216666666666667,3.0,1.0,4.0,60.0,3.0,268.0,211.5,10.305555555555557,1.0,38.0,2.1388888888888893,0.0,17.0,5.0,267.0,206.5,36.0,Product,Male
154,574c5ade56b6300003009965,16,2017-03-16 15:57:50,1,2.6,2.0,1.0,4.0,15.0,1.0,269.0,20.0,7.7333333333333325,1.0,15.0,2.533333333333333,0.0,8.0,1.0,269.0,20.0,15.0,Product,Male
155,574c5ade56b6300003009965,33,2017-03-16 07:24:51,1,3.0,3.0,1.0,4.0,32.0,13.0,274.0,230.5,17.333333333333332,5.0,30.0,1.1666666666666667,0.0,4.0,13.0,265.0,81.5,6.0,Product,Male
156,574c5ade56b6300003009965,7,2017-02-08 13:16:08,1,3.0,3.0,3.0,3.0,6.0,23.0,223.0,189.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
158,574c5ade56b6300003009965,121,2017-01-10 18:35:45,1,1.0,1.0,1.0,1.0,120.0,2.0,210.0,116.5,18.5,9.0,28.0,4.0,3.0,5.0,125.0,210.0,167.5,2.0,Product,Male
159,574c5ade56b6300003009965,3,2016-06-17 11:26:28,1,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
160,574c5ade56b6300003009965,86,2017-03-16 00:00:00,1,2.0,2.0,1.0,4.0,85.0,7.0,273.0,139.0,9.666666666666666,2.0,21.0,0.3333333333333333,0.0,1.0,83.0,250.0,246.0,3.0,Product,Male
161,574c5ade56b6300003009965,60,2017-03-18 00:00:00,1,3.8983050847457625,4.0,3.0,4.0,59.0,12.0,278.0,218.0,6.6923076923076925,1.0,32.0,1.4615384615384617,0.0,9.0,141.0,275.0,260.0,13.0,Product,Male
162,574c5ade56b6300003009965,57,2017-03-16 08:44:00,1,1.875,1.0,1.0,4.0,56.0,34.0,276.0,238.5,16.483870967741936,0.0,44.0,1.7096774193548387,0.0,10.0,33.0,276.0,243.0,31.0,Product,Female
164,574c5ade56b6300003009965,17,2016-12-28 00:00:00,1,2.625,3.0,2.0,3.0,16.0,52.0,198.0,178.0,4.75,1.0,8.0,2.75,0.0,6.0,162.0,189.0,174.0,4.0,Product,Male
165,574c5ade56b6300003009965,28,2017-03-16 00:00:00,1,3.0,3.0,1.0,4.0,27.0,7.0,276.0,218.0,20.0,12.0,27.0,1.0,1.0,1.0,215.0,275.0,275.0,1.0,Product,Female
166,574c5ade56b6300003009965,57,2017-03-16 00:00:00,1,2.446428571428572,2.0,1.0,4.0,56.0,1.0,276.0,243.5,14.73684210526316,1.0,38.0,2.7894736842105257,0.0,17.0,12.0,275.0,251.5,38.0,Product,Female
167,574c5ade56b6300003009965,58,2017-03-16 18:33:37,1,2.4035087719298245,3.0,1.0,4.0,57.0,2.0,276.0,234.0,16.107142857142858,4.0,44.0,2.071428571428572,0.0,16.0,8.0,276.0,254.5,28.0,Product,Female
168,574c5ade56b6300003009965,13,2016-11-21 00:00:00,1,2.4166666666666665,3.0,1.0,4.0,12.0,33.0,159.0,61.5,12.714285714285715,1.0,24.0,1.7142857142857142,0.0,9.0,34.0,158.0,62.0,7.0,Product,Female
169,574c5ade56b6300003009965,18,2017-03-17 08:34:25,1,2.9411764705882355,3.0,1.0,4.0,17.0,1.0,277.0,186.0,13.5,1.0,38.0,5.166666666666667,1.0,14.0,185.0,277.0,269.5,6.0,Product,Female
170,574c5ade56b6300003009965,142,2016-11-22 15:01:36,1,2.872340425531915,3.0,1.0,4.0,141.0,1.0,162.0,81.0,9.0,1.0,44.0,1.0,0.0,10.0,14.0,162.0,126.0,33.0,Product,Male
171,574c5ade56b6300003009965,82,2017-03-17 00:00:00,1,2.814814814814815,3.0,2.0,4.0,81.0,1.0,277.0,157.0,9.095238095238095,1.0,24.0,1.0952380952380951,0.0,7.0,8.0,276.0,225.0,21.0,Product,Female
173,574c5ade56b6300003009965,40,2017-03-15 00:00:00,1,2.8205128205128207,3.0,2.0,4.0,39.0,23.0,274.0,239.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
174,574c5ade56b6300003009965,6,2016-11-30 00:00:00,1,2.8,3.0,2.0,3.0,5.0,72.0,146.0,113.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
175,574c5ade56b6300003009965,9,2016-10-31 08:55:09,1,3.625,4.0,2.0,4.0,8.0,10.0,140.0,111.0,1.75,0.0,4.0,0.5,0.0,2.0,9.0,139.0,110.0,8.0,Product,Female
176,574c5ade56b6300003009965,110,2017-03-16 00:00:00,1,3.5779816513761467,4.0,2.0,4.0,109.0,1.0,276.0,159.0,10.153846153846152,1.0,19.0,1.6153846153846154,0.0,11.0,12.0,275.0,152.0,13.0,Product,Male
177,574c5ade56b6300003009965,91,2017-02-21 00:00:00,1,2.7222222222222223,3.0,1.0,4.0,90.0,3.0,253.0,175.5,3.0,0.0,9.0,2.0,0.0,11.0,206.0,252.0,235.0,8.0,Product,Male
178,574c5ade56b6300003009965,12,2016-07-20 23:00:00,1,2.9090909090909087,3.0,2.0,3.0,11.0,14.0,37.0,28.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
179,574c5ade56b6300003009965,18,2016-09-20 23:00:00,1,3.4117647058823533,3.0,3.0,4.0,17.0,12.0,99.0,75.0,4.0,1.0,13.0,0.6,0.0,3.0,54.0,97.0,91.0,5.0,Product,Male
181,574c5ade56b6300003009965,23,2017-03-15 10:46:31,1,2.636363636363636,4.0,1.0,4.0,22.0,1.0,261.0,167.5,10.5,1.0,44.0,1.55,0.0,16.0,1.0,260.0,167.0,20.0,Product,Male
182,574c5ade56b6300003009965,78,2017-03-10 16:37:10,1,2.948051948051948,3.0,1.0,4.0,77.0,1.0,256.0,169.0,4.291666666666667,0.0,16.0,1.0416666666666667,0.0,4.0,8.0,246.0,167.5,24.0,Product,Male
186,574c5ade56b6300003009965,4,2016-11-12 00:00:00,1,4.0,4.0,4.0,4.0,3.0,23.0,134.0,26.0,2.0,2.0,2.0,0.0,0.0,0.0,22.0,22.0,22.0,1.0,Product,Female
187,574c5ade56b6300003009965,44,2017-02-07 11:29:19,1,3.3953488372093017,4.0,1.0,4.0,43.0,13.0,239.0,161.0,7.44,0.0,29.0,1.68,0.0,9.0,12.0,239.0,144.0,25.0,Product,Male
189,574c5ade56b6300003009965,27,2017-03-11 00:00:00,1,3.3076923076923075,4.0,1.0,4.0,26.0,19.0,269.0,153.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
190,574c5ade56b6300003009965,84,2017-03-09 00:00:00,1,2.9759036144578315,3.0,2.0,3.0,83.0,1.0,268.0,141.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
191,574c5ade56b6300003009965,11,2017-02-17 09:56:34,1,2.8,3.0,2.0,3.0,10.0,85.0,247.0,219.5,20.0,12.0,30.0,2.5,0.0,5.0,133.0,224.0,178.5,2.0,Product,Male
194,574c5ade56b6300003009965,11,2017-03-18 00:00:00,1,3.3,3.0,3.0,4.0,10.0,22.0,252.0,179.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
195,574c5ade56b6300003009965,190,2017-03-20 07:36:45,1,1.402116402116402,1.0,1.0,4.0,189.0,1.0,233.0,112.0,14.2,2.0,35.0,0.2,0.0,1.0,110.0,179.0,160.0,5.0,Product,Female
196,574c5ade56b6300003009965,59,2017-03-06 00:00:00,1,2.7758620689655173,3.0,1.0,4.0,58.0,10.0,258.0,207.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
197,574c5ade56b6300003009965,65,2017-02-13 00:00:00,1,2.078125,2.0,1.0,3.0,64.0,2.0,241.0,178.0,15.222222222222221,1.0,41.0,0.5555555555555556,0.0,3.0,19.0,236.0,195.0,9.0,Product,Female
199,574c5ade56b6300003009965,47,2016-10-01 23:00:00,1,3.108695652173913,3.0,1.0,4.0,46.0,3.0,103.0,73.5,8.727272727272727,1.0,18.0,2.272727272727273,0.0,15.0,3.0,100.0,74.0,11.0,Product,Female
201,574c5ade56b6300003009965,263,2017-03-20 07:36:45,1,1.1106870229007633,1.0,1.0,4.0,262.0,1.0,273.0,136.5,9.263157894736842,0.0,44.0,2.4605263157894743,0.0,17.0,3.0,272.0,177.5,76.0,Product,Male
203,574c5ade56b6300003009965,3,2017-03-14 16:04:28,1,1.5,1.0,1.0,2.0,2.0,7.0,22.0,14.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
204,574c5ade56b6300003009965,30,2017-03-20 00:00:00,1,3.034482758620689,3.0,3.0,4.0,29.0,3.0,34.0,19.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
205,574c5ade56b6300003009965,268,2017-03-20 07:28:27,1,1.5617977528089888,1.0,1.0,4.0,267.0,1.0,280.0,140.0,8.875,0.0,26.0,4.1875,0.0,17.0,7.0,272.0,162.5,16.0,Product,Female
206,574c5ade56b6300003009965,22,2016-11-21 00:00:00,1,2.9047619047619047,3.0,1.0,4.0,21.0,21.0,160.0,121.0,10.75,6.0,20.0,4.5,0.0,8.0,74.0,156.0,149.5,4.0,Product,Female
207,574c5ade56b6300003009965,93,2017-03-20 07:36:45,1,1.0108695652173914,1.0,1.0,2.0,92.0,3.0,195.0,101.5,20.285714285714285,6.0,32.0,4.285714285714286,0.0,16.0,13.0,86.0,44.0,7.0,Product,Female
208,574c5ade56b6300003009965,52,2017-03-15 07:28:42,1,3.5686274509803924,4.0,2.0,4.0,51.0,6.0,274.0,222.0,10.24,1.0,44.0,3.88,0.0,17.0,5.0,267.0,209.0,25.0,Product,Female
209,574c5ade56b6300003009965,56,2016-11-28 00:00:00,1,2.8363636363636364,3.0,1.0,4.0,55.0,46.0,159.0,129.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Male
210,574c5ade56b6300003009965,110,2017-03-20 00:00:00,1,1.4128440366972477,1.0,1.0,4.0,109.0,3.0,276.0,167.0,20.33333333333333,6.0,34.0,1.3333333333333333,0.0,2.0,81.0,271.0,255.0,6.0,Product,Male
211,574c5ade56b6300003009965,127,2017-03-17 00:00:00,1,3.111111111111111,3.0,1.0,4.0,126.0,1.0,260.0,176.5,6.5,4.0,9.0,4.0,2.0,6.0,183.0,188.0,185.5,2.0,Product,Male
212,574c5ade56b6300003009965,7,2016-07-21 23:00:00,1,3.1666666666666665,3.0,3.0,4.0,6.0,1.0,21.0,12.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
213,574c5ade56b6300003009965,41,2017-03-19 00:00:00,1,2.8,3.0,2.0,3.0,40.0,1.0,76.0,50.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
215,574c5ade56b6300003009965,38,2017-03-16 00:00:00,1,2.72972972972973,3.0,1.0,4.0,37.0,2.0,70.0,49.0,16.125,3.0,37.0,5.375,0.0,17.0,1.0,64.0,42.0,8.0,Product,Female
217,574c5ade56b6300003009965,3,2016-11-30 00:00:00,1,4.0,4.0,4.0,4.0,2.0,100.0,159.0,144.5,2.0,2.0,2.0,1.0,1.0,1.0,158.0,158.0,158.0,1.0,Product,Male
218,574c5ade56b6300003009965,27,2017-03-15 00:00:00,1,2.8461538461538463,3.0,2.0,4.0,26.0,7.0,100.0,34.5,11.0,6.0,16.0,0.5,0.0,1.0,15.0,35.0,25.0,2.0,Product,Male
222,574c5ade56b6300003009965,34,2016-07-18 10:28:05,1,2.727272727272727,3.0,1.0,4.0,33.0,1.0,33.0,17.0,7.1923076923076925,0.0,44.0,3.3461538461538463,0.0,17.0,3.0,33.0,19.5,26.0,Product,Female
225,574c5ade56b6300003009965,1,2016-09-19 08:36:12,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
226,574c5ade56b6300003009965,49,2017-03-10 00:00:00,1,3.0,3.0,1.0,4.0,48.0,1.0,266.0,192.0,4.157894736842104,0.0,22.0,0.5263157894736842,0.0,3.0,13.0,265.0,246.0,19.0,Product,Female
227,574c5ade56b6300003009965,25,2017-01-20 00:00:00,1,2.958333333333333,3.0,2.0,3.0,24.0,31.0,221.0,191.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
228,574c5ade56b6300003009965,24,2017-03-20 07:36:45,1,2.608695652173913,3.0,1.0,4.0,23.0,4.0,196.0,52.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
229,574c5ade56b6300003009965,7,2016-12-21 00:00:00,1,2.5,2.0,2.0,3.0,6.0,84.0,189.0,130.0,9.0,3.0,15.0,5.5,0.0,11.0,84.0,145.0,114.5,2.0,Product,Female
230,574c5ade56b6300003009965,40,2017-01-12 00:00:00,1,3.2051282051282053,3.0,1.0,4.0,39.0,1.0,212.0,166.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Product,Female
231,574c5ade56b6300003009965,30,2017-03-16 07:24:51,1,2.7586206896551726,3.0,1.0,4.0,29.0,1.0,45.0,22.0,8.142857142857142,3.0,27.0,5.0,1.0,10.0,1.0,43.0,20.0,7.0,Product,Female
