employee,companyAlias,vote_mean,vote_mode,vote_min,vote_max,vote_count,qt_dias_diff_vote_min,likes_mean,likes_min,likes_max,dislikes_mean,dislikes_min,dislikes_max,qt_dias_diff_comment_max,qt_dias_diff_comment_median,commentId_count,rt_like_dislike,mean_stillExists_liked_comments,mean_stillExists_disliked_comments,numVotes_box-cox,qt_dias_diff_vote_max_box-cox,qt_dias_diff_vote_median_box-cox,qt_dias_diff_comment_min_box-cox,gender_Male,companyType_Service,lastParticipationDate,stillExists
775,54e52607e4b01191dc064966,2.431034482758621,3.0,1.0,4.0,232.0,4.0,3.0,1.0,5.0,1.0,0.0,2.0,143.0,116.5,2.0,0.0,1.0,1.0,6.012165893985217,20.907475031158434,14.867142517439545,5.028208745033918,1,1,2017-03-20 00:00:00,1
778,54e52607e4b01191dc064966,2.602564102564102,3.0,1.0,3.0,78.0,1.0,7.0,3.0,12.0,1.25,0.0,3.0,106.0,84.5,8.0,0.0,0.8333333333333334,0.6451612903225806,4.736705664109701,13.677178239067771,9.687096099635486,4.283081602467896,0,1,2016-09-06 23:00:00,0
803,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-09-26 23:00:00,1
804,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,2.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,0.7942607892764335,0.4368637812614721,3.0369589952669456,0,1,2016-09-13 23:00:00,1
810,54e52607e4b01191dc064966,3.8297872340425534,4.0,2.0,4.0,47.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,4.169946111416401,15.698381642594478,9.579494117235983,3.0369589952669456,0,1,2017-03-19 00:00:00,1
813,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-05-12 05:37:48,1
814,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-09-25 23:00:00,1
817,54e52607e4b01191dc064966,1.1428571428571428,1.0,1.0,2.0,7.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.25,2.284105863760061,5.466354898733226,3.8258865423679467,3.0369589952669456,0,1,2016-05-29 23:00:00,1
822,54e52607e4b01191dc064966,3.1052631578947367,3.0,3.0,4.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,23.0,23.0,1.0,0.0,0.0,0.6666666666666666,3.213016304901022,6.224345409710545,4.237600704382758,3.3862865992862297,0,1,2016-09-29 23:00:00,0
823,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-09-11 23:00:00,0
824,54e52607e4b01191dc064966,2.411764705882353,3.0,1.0,3.0,17.0,16.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.875,3.1018494924095155,14.925068506795286,12.971651517199525,3.0369589952669456,1,1,2017-01-26 00:00:00,1
825,54e52607e4b01191dc064966,1.496,1.0,1.0,4.0,250.0,2.0,11.521739130434783,0.0,35.0,3.0144927536231885,0.0,17.0,310.0,199.0,69.0,0.0,0.8554216867469879,0.8500468603561387,6.102017570493469,21.024742581977574,14.963408967977584,2.9675128551076972,0,1,2017-03-19 00:00:00,1
826,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,2.0,100.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,19.711304592158736,17.864578455286892,3.0369589952669456,1,1,2017-02-04 00:00:00,1
827,54e52607e4b01191dc064966,1.7311827956989247,2.0,1.0,3.0,186.0,2.0,11.75,9.0,14.0,1.75,0.0,5.0,275.0,123.0,4.0,1.0,1.0,0.875,5.74814689875096,21.053914205688244,13.432030401214218,3.845641331016479,1,1,2017-03-20 00:00:00,1
829,54e52607e4b01191dc064966,1.3661971830985915,1.0,1.0,3.0,142.0,1.0,13.2,0.0,28.0,1.3,0.0,4.0,89.0,56.5,10.0,2.0,0.8,0.7254901960784313,5.4292572347356876,15.742260082260799,10.7456160780235,0.0,0,1,2016-10-20 08:03:05,0
831,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-09-04 23:00:00,1
832,54e52607e4b01191dc064966,2.6666666666666665,3.0,2.0,3.0,3.0,95.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.6557301330071357,19.711304592158736,17.835158273042936,3.0369589952669456,0,1,2017-02-10 00:00:00,1
833,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,1.0,20.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,5.626999995590912,5.422157182714063,3.0369589952669456,1,1,2016-05-31 23:00:00,1
836,54e52607e4b01191dc064966,2.647058823529412,3.0,1.0,4.0,17.0,24.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.5,3.1018494924095155,15.785971059878127,10.398478492226788,3.0369589952669456,1,1,2017-02-14 00:00:00,1
839,54e52607e4b01191dc064966,3.7357142857142858,4.0,1.0,4.0,140.0,2.0,6.75,0.0,18.0,2.5,0.0,10.0,254.0,109.0,8.0,0.0,0.8805970149253731,0.6344086021505376,5.412611772054656,20.995513155500845,15.826720727029523,4.942545240661618,0,1,2017-03-18 00:00:00,1
841,54e52607e4b01191dc064966,4.0,4.0,4.0,4.0,1.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,0.0,0.0,3.0369589952669456,0,1,2016-05-14 23:00:00,0
845,54e52607e4b01191dc064966,3.5,3.0,3.0,4.0,18.0,5.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.5,1.0,3.1587743149871175,10.18820417438971,7.107499800282026,3.0369589952669456,0,1,2016-08-02 23:00:00,0
848,54e52607e4b01191dc064966,2.75,3.0,2.0,3.0,4.0,23.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.8492576277585893,12.49598970382651,10.034501603364244,3.0369589952669456,0,1,2017-01-25 00:00:00,1
850,54e52607e4b01191dc064966,2.782608695652174,3.0,1.0,4.0,115.0,1.0,11.5,8.0,16.0,4.0,0.0,8.0,34.0,31.0,4.0,0.0,1.0,1.0,5.182976411825797,20.580058240625267,13.387021687988057,2.0406272881142216,1,1,2017-03-16 00:00:00,1
851,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-05-24 23:00:00,1
856,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-05-24 23:00:00,1
857,54e52607e4b01191dc064966,2.1666666666666665,3.0,1.0,3.0,12.0,4.0,15.0,8.0,21.0,2.5,0.0,7.0,167.0,17.5,6.0,1.0,1.0,1.0,2.7650514420781525,16.044811735350596,5.848066685584467,1.1283874038607262,0,1,2017-03-20 00:00:00,1
859,54e52607e4b01191dc064966,3.934782608695652,4.0,3.0,4.0,46.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.7727272727272727,4.146319701809421,10.789608259236802,6.889376014842037,3.0369589952669456,0,1,2016-09-30 23:00:00,0
861,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,1.0,81.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.1200527535574272,11.485325703427117,10.837621194024448,3.0369589952669456,1,1,2016-12-02 10:18:05,1
862,54e52607e4b01191dc064966,1.2417582417582418,1.0,1.0,4.0,91.0,2.0,7.230769230769232,0.0,28.0,4.461538461538462,0.0,17.0,122.0,89.0,52.0,0.0,0.9583333333333334,0.9846938775510204,4.912758095560638,13.938930002695557,9.359211316179943,2.0406272881142216,1,1,2017-03-20 11:53:20,1
863,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,6.0,8.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,2.157149452397917,9.278803929808367,6.889376014842037,3.0369589952669456,0,1,2017-03-20 00:00:00,1
864,54e52607e4b01191dc064966,3.9166666666666665,4.0,2.0,4.0,84.0,24.0,4.4,1.0,10.0,0.4,0.0,2.0,286.0,278.0,5.0,2.0,1.0,0.6153846153846154,4.8211482173999585,20.30655521395594,14.330614115013093,6.134443935994793,0,1,2017-03-14 00:00:00,1
866,54e52607e4b01191dc064966,2.878787878787879,3.0,2.0,4.0,33.0,1.0,7.666666666666668,2.0,13.0,2.2222222222222223,0.0,12.0,174.0,153.0,9.0,0.0,0.0,0.625,3.7865300919809473,16.381228572785858,14.082399630246012,4.681953030915133,0,1,2016-11-23 00:00:00,1
867,54e52607e4b01191dc064966,2.75,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,146.0,146.0,1.0,2.0,0.0,0.4,1.8492576277585893,15.111911853648683,2.9712087604495556,5.637019605603683,1,1,2016-10-26 23:00:00,0
868,54e52607e4b01191dc064966,2.5,3.0,1.0,4.0,6.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,2.157149452397917,16.044811735350596,9.321808970365538,3.0369589952669456,0,1,2016-12-05 00:00:00,1
869,54e52607e4b01191dc064966,3.2857142857142856,3.0,3.0,4.0,7.0,29.0,11.0,11.0,11.0,0.0,0.0,0.0,70.0,70.0,1.0,2.0,0.6570527436627507,0.9166864577580643,2.284105863760061,10.789608259236802,9.054112697150414,4.7175435095557665,0,1,2016-08-09 23:00:00,1
870,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,1.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,0.0,0.0,3.0369589952669456,1,1,2016-07-12 23:00:00,0
871,54e52607e4b01191dc064966,1.703125,1.0,1.0,4.0,192.0,3.0,11.448275862068966,0.0,33.0,1.1551724137931034,0.0,8.0,283.0,155.5,58.0,2.0,0.7380952380952381,0.8538812785388128,5.78591764733859,20.489466613758925,14.351015061596,1.67387509418596,1,1,2017-03-20 00:00:00,1
872,54e52607e4b01191dc064966,2.755813953488372,3.0,1.0,4.0,86.0,1.0,12.75,5.0,22.0,2.333333333333333,0.0,17.0,256.0,185.0,12.0,0.0,0.88,0.9307692307692308,4.848035977534314,19.354735677606143,12.051486831393568,4.769155217655922,0,1,2017-03-19 00:00:00,1
873,54e52607e4b01191dc064966,3.536458333333333,4.0,1.0,4.0,192.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6666666666666666,0.96875,5.78591764733859,20.27584177360944,13.135447880624179,3.0369589952669456,1,1,2017-03-20 00:00:00,1
875,54e52607e4b01191dc064966,1.1294117647058823,1.0,1.0,4.0,170.0,1.0,7.826086956521738,1.0,20.0,5.434782608695652,0.0,17.0,264.0,108.0,23.0,0.0,0.7777777777777778,0.7642857142857142,5.641433458867018,19.67926590630151,11.998834770724256,0.7049218821365549,1,1,2017-02-24 00:00:00,1
877,54e52607e4b01191dc064966,1.0,1.0,1.0,1.0,63.0,1.0,12.666666666666664,10.0,16.0,3.6666666666666665,3.0,5.0,93.0,62.0,3.0,0.0,0.625,0.6818181818181818,4.495450125133908,13.782683170805576,8.896246095210532,4.09762431401368,1,1,2016-09-29 23:00:00,0
882,54e52607e4b01191dc064966,3.25,3.0,3.0,4.0,4.0,36.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.8492576277585893,17.451693913674724,11.165985961489678,3.0369589952669456,0,1,2017-01-17 00:00:00,1
883,54e52607e4b01191dc064966,2.7142857142857144,3.0,2.0,3.0,7.0,18.0,5.333333333333333,5.0,6.0,1.6666666666666667,0.0,4.0,153.0,151.0,3.0,0.0,0.0,1.0,2.284105863760061,15.431497432062706,13.565758208454378,5.556135316496327,0,1,2017-02-28 12:13:03,1
885,54e52607e4b01191dc064966,2.8536585365853657,3.0,1.0,4.0,82.0,1.0,3.5,3.0,4.0,2.0,0.0,4.0,71.0,63.5,2.0,0.0,0.0,0.6822429906542056,4.793650188661996,11.94135949075049,8.179272085110576,4.444855828566357,1,1,2016-09-30 23:00:00,0
886,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,5.0,14.0,4.333333333333333,2.0,7.0,2.6666666666666665,1.0,6.0,164.0,147.0,3.0,0.0,0.0,1.0,2.0138510590549012,17.7888709220509,14.12421385020278,2.815269049050505,1,1,2017-02-23 17:14:18,1
887,54e52607e4b01191dc064966,3.0163934426229506,3.0,2.0,4.0,61.0,1.0,7.071428571428571,1.0,19.0,2.4285714285714284,0.0,16.0,83.0,60.5,14.0,0.0,0.0,0.6923076923076923,4.4592897769679025,13.076252965591209,8.734540254638816,1.8718616632464409,1,1,2016-09-30 04:28:22,0
890,54e52607e4b01191dc064966,3.5,3.0,3.0,4.0,2.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.5,1.4205496414334668,1.8310034938023214,1.5866565318014356,3.0369589952669456,0,1,2016-06-26 23:00:00,1
893,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,1.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,0.0,0.0,3.0369589952669456,0,1,2016-07-14 23:00:00,0
894,54e52607e4b01191dc064966,2.85,3.0,2.0,4.0,20.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.264820994371438,14.092847969491054,9.284202573646132,3.0369589952669456,1,1,2016-11-04 00:00:00,0
897,54e52607e4b01191dc064966,3.9130434782608696,4.0,3.0,4.0,23.0,7.0,3.0,2.0,4.0,0.5,0.0,1.0,73.0,46.0,4.0,1.0,0.6570527436627507,0.9166864577580643,2.6838620347627686,11.074711773051524,8.97564466163257,3.164900953021897,0,1,2016-07-20 23:00:00,0
898,54e52607e4b01191dc064966,3.6666666666666665,4.0,3.0,4.0,3.0,5.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.6557301330071357,13.076252965591209,6.239918942773714,3.0369589952669456,1,1,2016-10-18 23:00:00,0
900,54e52607e4b01191dc064966,2.75,3.0,2.0,3.0,4.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.8492576277585893,14.041795137655244,1.5866565318014356,3.0369589952669456,0,1,2016-11-03 00:00:00,0
902,54e52607e4b01191dc064966,2.571428571428572,3.0,1.0,3.0,7.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,2.284105863760061,12.067525500415847,10.333613983296692,3.0369589952669456,1,1,2016-09-28 23:00:00,0
904,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-09-04 23:00:00,0
906,54e52607e4b01191dc064966,2.896551724137931,3.0,2.0,4.0,29.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.6493438525353694,13.990490246185022,8.134474306083861,3.0369589952669456,1,1,2016-11-02 00:00:00,0
909,54e52607e4b01191dc064966,2.875,3.0,2.0,3.0,16.0,22.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.0419569552312287,11.87761389829947,10.68366381729469,3.0369589952669456,0,1,2016-09-23 23:00:00,0
914,54e52607e4b01191dc064966,3.0789473684210527,3.0,3.0,4.0,38.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.9381501481332664,12.614890666174082,7.213460362722128,3.0369589952669456,1,1,2016-11-02 00:00:00,0
915,54e52607e4b01191dc064966,2.680851063829788,3.0,2.0,4.0,47.0,5.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,4.169946111416401,13.570566598533443,10.462787400462672,3.0369589952669456,1,1,2016-10-24 23:00:00,0
916,54e52607e4b01191dc064966,2.5,2.0,1.0,4.0,54.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,4.323366075375021,14.041795137655244,8.179272085110576,3.0369589952669456,1,1,2016-11-03 00:00:00,0
917,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,2.0,18.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,6.363925067283998,5.639844977992261,3.0369589952669456,1,1,2016-07-28 23:00:00,0
919,54e52607e4b01191dc064966,2.6666666666666665,3.0,2.0,3.0,3.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.6557301330071357,10.64333905428307,9.65141030742144,3.0369589952669456,0,1,2016-09-07 23:00:00,0
920,54e52607e4b01191dc064966,2.6875,3.0,1.0,4.0,16.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.0419569552312287,12.848330135185716,11.396533313760832,3.0369589952669456,0,1,2016-10-09 23:00:00,0
921,54e52607e4b01191dc064966,3.2,3.0,3.0,4.0,5.0,69.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,2.0138510590549012,12.435972777782975,11.077782568120107,3.0369589952669456,0,1,2016-10-04 23:00:00,0
922,54e52607e4b01191dc064966,3.5,3.0,3.0,4.0,4.0,27.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.8492576277585893,11.074711773051524,9.687096099635486,3.0369589952669456,1,1,2016-09-13 23:00:00,0
925,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-09-11 23:00:00,0
928,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-06-30 23:00:00,0
929,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-07-03 23:00:00,0
930,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-10-09 23:00:00,0
932,54e52607e4b01191dc064966,2.9166666666666665,3.0,1.0,4.0,12.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,2.7650514420781525,7.136734065411699,5.639844977992261,3.0369589952669456,0,1,2016-10-05 23:00:00,0
933,54e52607e4b01191dc064966,3.4166666666666665,4.0,1.0,4.0,48.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,4.193111765012185,12.848330135185716,6.889376014842037,3.0369589952669456,0,1,2016-10-21 23:00:00,0
934,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,3.0,5.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.6557301330071357,5.300416178543914,3.1070270291444952,3.0369589952669456,0,1,2016-07-18 23:00:00,0
935,54e52607e4b01191dc064966,3.5,3.0,3.0,4.0,2.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,2.2279737704545526,1.5866565318014356,3.0369589952669456,0,1,2016-07-05 23:00:00,0
939,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-10-16 23:00:00,0
942,54e52607e4b01191dc064966,4.0,4.0,4.0,4.0,1.0,74.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,11.004331056958492,10.398478492226788,3.0369589952669456,1,1,2016-09-12 23:00:00,0
943,54e52607e4b01191dc064966,2.5740740740740744,3.0,1.0,4.0,54.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.7333333333333333,4.323366075375021,19.288901100774343,11.339514578080326,3.0369589952669456,0,1,2017-03-20 00:00:00,1
945,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-07-03 23:00:00,0
947,54e52607e4b01191dc064966,3.111111111111111,3.0,3.0,4.0,18.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,139.0,139.0,1.0,0.0,0.0,1.0,3.1587743149871175,15.521158955581953,13.27352716376607,5.574537648967145,0,1,2017-03-15 00:00:00,1
948,54e52607e4b01191dc064966,3.25,3.0,2.0,4.0,8.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,2.3981175076147205,7.7128546292952125,5.779646461372295,3.0369589952669456,1,1,2017-03-14 00:00:00,1
949,54e52607e4b01191dc064966,3.029166666666667,3.0,2.0,4.0,240.0,1.0,9.0,5.0,13.0,5.0,3.0,8.0,109.0,76.5,2.0,0.0,1.0,0.9203980099502488,6.052895170650394,19.354735677606143,12.948006881255422,4.1534462152289535,0,1,2017-03-20 09:41:33,1
951,54e52607e4b01191dc064966,2.375,2.0,1.0,4.0,16.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.0419569552312287,14.925068506795286,11.339514578080326,3.0369589952669456,0,1,2017-03-16 00:00:00,1
952,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-09-25 23:00:00,0
954,54e52607e4b01191dc064966,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-09-04 23:00:00,0
955,54e52607e4b01191dc064966,2.9444444444444446,3.0,2.0,4.0,36.0,1.0,3.6,2.0,10.0,2.0,0.0,6.0,77.0,45.0,10.0,0.0,0.0,0.5,3.1587743149871175,11.485325703427117,5.495840444354319,2.0406272881142216,0,1,2016-10-03 23:00:00,0
956,54e52607e4b01191dc064966,3.0340909090909087,4.0,1.0,4.0,88.0,1.0,18.5,12.0,24.0,5.0,0.0,12.0,33.0,31.5,2.0,0.0,0.9130434782608695,0.9583333333333334,4.874340430060934,18.402478690536626,8.610592194937505,3.6975986257916875,0,1,2017-03-20 00:00:00,1
957,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.5,2.0,0.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,9.36610717259006,8.526626199770353,4.125844109065901,1,1,2017-01-27 00:00:00,1
958,54e52607e4b01191dc064966,3.0,3.0,3.0,3.0,4.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.8492576277585893,3.702418391388503,2.6811851955322066,3.0369589952669456,0,1,2016-07-28 23:00:00,0
